-32, 58, 125, -18, 62, 9
-32, 31, 87, -91, 43, 45
-32, 6, 18, -125, 9, 62
-32, 237, -57, -113, 28, 56
-32, 212, -112, -59, 56, 29
-32, 195, -126, -9, 63, 4
-32, 178, -119, 42, 59, 21
-32, 166, -102, 75, 51, 37
-32, 155, -78, 100, 39, 50
-32, 147, -57, 113, 28, 56
-32, 138, -30, 123, 15, 61
-32, 129, -3, 126, 1, 63
-32, 121, 21, 125, 10, 62
-32, 114, 42, 119, 21, 59
-32, 106, 65, 108, 32, 54
-32, 97, 87, 91, 43, 45
-32, 84, 112, 59, 56, 29
-32, 65, 126, 3, 63, 1
-32, 51, 120, -39, 60, 19
-32, 26, 75, -102, 37, 51
-32, 5, 15, -126, 7, 63
-32, 238, -54, -114, 27, 57
-32, 216, -105, -70, 52, 35
-32, 201, -123, -27, 61, 13
-32, 185, -125, 21, 62, 10
-32, 173, -113, 57, 56, 28
-32, 163, -96, 82, 48, 41
-32, 156, -80, 98, 40, 49
-32, 148, -59, 112, 29, 56
-32, 140, -36, 121, 18, 60
-32, 131, -9, 126, 4, 63
-32, 123, 15, 126, 7, 63
-32, 114, 42, 119, 21, 59
-32, 108, 59, 112, 29, 56
-32, 99, 82, 96, 41, 48
-32, 89, 103, 73, 51, 36
-32, 74, 123, 30, 61, 15
-32, 56, 124, -24, 62, 12
-32, 34, 94, -85, 47, 42
-32, 13, 39, -120, 19, 60
-32, 246, -30, -123, 15, 61
-32, 223, -91, -87, 45, 43
-32, 207, -118, -45, 59, 22
-32, 190, -126, 6, 63, 3
-32, 179, -120, 39, 60, 19
-32, 167, -103, 73, 51, 36
-32, 161, -91, 87, 45, 43
-32, 156, -80, 98, 40, 49
-32, 149, -62, 110, 31, 55
-32, 143, -45, 118, 22, 59
-32, 134, -18, 125, 9, 62
-32, 127, 3, 126, 1, 63
-32, 119, 27, 123, 13, 61
-32, 111, 51, 116, 25, 58
-32, 103, 73, 103, 36, 51
-32, 91, 100, 78, 50, 39
-32, 79, 118, 45, 59, 22
-32, 56, 124, -24, 62, 12
-32, 35, 96, -82, 48, 41
-32, 12, 36, -121, 18, 60
-32, 245, -33, -122, 16, 61
-32, 220, -98, -80, 49, 40
-32, 202, -123, -30, 61, 15
-32, 187, -126, 15, 63, 7
-32, 177, -118, 45, 59, 22
-32, 167, -103, 73, 51, 36
-32, 160, -89, 89, 44, 44
-32, 153, -73, 103, 36, 51
-32, 144, -48, 117, 24, 58
-32, 135, -21, 125, 10, 62
-32, 125, 9, 126, 4, 63
-32, 115, 39, 120, 19, 60
-32, 106, 65, 108, 32, 54
-32, 97, 87, 91, 43, 45
-32, 84, 112, 59, 56, 29
-32, 65, 126, 3, 63, 1
-32, 42, 108, -65, 54, 32
-32, 21, 62, -110, 31, 55
-32, 252, -12, -126, 6, 63
-32, 227, -82, -96, 41, 48
-32, 203, -122, -33, 61, 16
-32, 187, -126, 15, 63, 7
-32, 173, -113, 57, 56, 28
-32, 166, -102, 75, 51, 37
-32, 160, -89, 89, 44, 44
-32, 156, -80, 98, 40, 49
-32, 147, -57, 113, 28, 56
-32, 140, -36, 121, 18, 60
-32, 130, -6, 126, 3, 63
-32, 121, 21, 125, 10, 62
-32, 111, 51, 116, 25, 58
-32, 100, 80, 98, 40, 49
-32, 87, 107, 67, 53, 33
-32, 65, 126, 3, 63, 1
-32, 42, 108, -65, 54, 32
-32, 13, 39, -120, 19, 60
-32, 245, -33, -122, 16, 61
-32, 213, -110, -62, 55, 31
-32, 194, -126, -6, 63, 3
-32, 179, -120, 39, 60, 19
-32, 168, -105, 70, 52, 35
-32, 155, -78, 100, 39, 50
-32, 144, -48, 117, 24, 58
-32, 133, -15, 126, 7, 63
-32, 122, 18, 125, 9, 62
-32, 109, 57, 113, 28, 56
-32, 97, 87, 91, 43, 45
-32, 82, 114, 54, 57, 27
-32, 56, 124, -24, 62, 12
-32, 29, 82, -96, 41, 48
-32, 255, -3, -126, 1, 63
-32, 223, -91, -87, 45, 43
-32, 195, -126, -9, 63, 4
-32, 175, -116, 51, 58, 25
-32, 160, -89, 89, 44, 44
-32, 145, -51, 116, 25, 58
-32, 132, -12, 126, 6, 63
-32, 116, 36, 121, 18, 60
-32, 106, 65, 108, 32, 54
-32, 89, 103, 73, 51, 36
-32, 70, 125, 18, 62, 9
-32, 38, 102, -75, 51, 37
-32, 10, 30, -123, 15, 61
-32, 231, -73, -103, 36, 51
-32, 201, -123, -27, 61, 13
-32, 178, -119, 42, 59, 21
-32, 160, -89, 89, 44, 44
-32, 145, -51, 116, 25, 58
-32, 127, 3, 126, 1, 63
-32, 112, 48, 117, 24, 58
-32, 90, 102, 75, 51, 37
-32, 67, 126, 9, 63, 4
-32, 34, 94, -85, 47, 42
-32, 255, -3, -126, 1, 63
-32, 217, -103, -73, 51, 36
-32, 181, -122, 33, 61, 16
-32, 158, -85, 94, 42, 47
-32, 134, -18, 125, 9, 62
-32, 115, 39, 120, 19, 60
-32, 88, 105, 70, 52, 35
-32, 59, 126, -15, 63, 7
-32, 14, 42, -119, 21, 59
-32, 232, -70, -105, 35, 52
-32, 187, -126, 15, 63, 7
-32, 152, -70, 105, 35, 52
-32, 118, 30, 123, 15, 61
-32, 88, 105, 70, 52, 35
-32, 51, 120, -39, 60, 19
-32, 3, 9, -126, 4, 63
-32, 213, -110, -62, 55, 31
-32, 163, -96, 82, 48, 41
-32, 130, -6, 126, 3, 63
-32, 93, 96, 82, 48, 41
-32, 55, 123, -27, 61, 13
-32, 3, 9, -126, 4, 63
-32, 216, -105, -70, 52, 35
-32, 156, -80, 98, 40, 49
-32, 127, 3, 126, 1, 63
-32, 74, 123, 30, 61, 15
-32, 35, 96, -82, 48, 41
-32, 219, -100, -78, 50, 39
-32, 169, -107, 67, 53, 33
-32, 114, 42, 119, 21, 59
-32, 71, 125, 21, 62, 10
-32, 11, 33, -122, 16, 61
-32, 195, -126, -9, 63, 4
-32, 144, -48, 117, 24, 58
-32, 83, 113, 57, 56, 28
-32, 34, 94, -85, 47, 42
-32, 213, -110, -62, 55, 31
-32, 144, -48, 117, 24, 58
-32, 91, 100, 78, 50, 39
-32, 39, 103, -73, 51, 36
-32, 222, -94, -85, 47, 42
-32, 155, -78, 100, 39, 50
-32, 103, 73, 103, 36, 51
-32, 49, 118, -45, 59, 22
-32, 234, -65, -108, 32, 54
-32, 162, -94, 85, 47, 42
-32, 116, 36, 121, 18, 60
-32, 57, 125, -21, 62, 10
-32, 248, -24, -124, 12, 62
-32, 181, -122, 33, 61, 16
-32, 127, 3, 126, 1, 63
-32, 87, 107, 67, 53, 33
-32, 29, 82, -96, 41, 48
-32, 223, -91, -87, 45, 43
-32, 167, -103, 73, 51, 36
-32, 117, 33, 122, 16, 61
-32, 75, 122, 33, 61, 16
-32, 20, 59, -112, 29, 56
-32, 223, -91, -87, 45, 43
-32, 161, -91, 87, 45, 43
-32, 126, 6, 126, 3, 63
-32, 80, 117, 48, 58, 24
-32, 31, 87, -91, 43, 45
-32, 231, -73, -103, 36, 51
-32, 165, -100, 78, 50, 39
-32, 126, 6, 126, 3, 63
-32, 76, 121, 36, 60, 18
-32, 31, 87, -91, 43, 45
-32, 230, -75, -102, 37, 51
-32, 166, -102, 75, 51, 37
-32, 119, 27, 123, 13, 61
-32, 67, 126, 9, 63, 4
-32, 13, 39, -120, 19, 60
-32, 202, -123, -30, 61, 15
-32, 140, -36, 121, 18, 60
-32, 93, 96, 82, 48, 41
-32, 48, 117, -48, 58, 24
-32, 234, -65, -108, 32, 54
-32, 159, -87, 91, 43, 45
-32, 106, 65, 108, 32, 54
-32, 44, 112, -59, 56, 29
-32, 230, -75, -102, 37, 51
-32, 155, -78, 100, 39, 50
-32, 101, 78, 100, 39, 50
-32, 47, 116, -51, 58, 25
-32, 230, -75, -102, 37, 51
-32, 156, -80, 98, 40, 49
-32, 104, 70, 105, 35, 52
-32, 49, 118, -45, 59, 22
-32, 236, -59, -112, 29, 56
-32, 162, -94, 85, 47, 42
-32, 117, 33, 122, 16, 61
-32, 56, 124, -24, 62, 12
-32, 246, -30, -123, 15, 61
-32, 172, -112, 59, 56, 29
-32, 120, 24, 124, 12, 62
-32, 70, 125, 18, 62, 9
-32, 13, 39, -120, 19, 60
-32, 199, -125, -21, 62, 10
-32, 140, -36, 121, 18, 60
-32, 98, 85, 94, 42, 47
-32, 48, 117, -48, 58, 24
-32, 245, -33, -122, 16, 61
-32, 177, -118, 45, 59, 22
-32, 124, 12, 126, 6, 63
-32, 80, 117, 48, 58, 24
-32, 20, 59, -112, 29, 56
-32, 213, -110, -62, 55, 31
-32, 157, -82, 96, 41, 48
-32, 105, 67, 107, 33, 53
-32, 62, 126, -6, 63, 3
-32, 253, -9, -126, 4, 63
-32, 183, -123, 27, 61, 13
-32, 120, 24, 124, 12, 62
-32, 71, 125, 21, 62, 10
-32, 10, 30, -123, 15, 61
-32, 197, -126, -15, 63, 7
-32, 135, -21, 125, 10, 62
-32, 78, 119, 42, 59, 21
-32, 23, 67, -107, 33, 53
-32, 197, -126, -15, 63, 7
-32, 124, 12, 126, 6, 63
-32, 65, 126, 3, 63, 1
-32, 252, -12, -126, 6, 63
-32, 164, -98, 80, 49, 40
-32, 95, 91, 87, 45, 43
-32, 34, 94, -85, 47, 42
-32, 206, -119, -42, 59, 21
-32, 120, 24, 124, 12, 62
-32, 53, 122, -33, 61, 16
-32, 225, -87, -91, 43, 45
-32, 134, -18, 125, 9, 62
-32, 72, 124, 24, 62, 12
-32, 245, -33, -122, 16, 61
-32, 145, -51, 116, 25, 58
-32, 75, 122, 33, 61, 16
-32, 247, -27, -123, 13, 61
-32, 157, -82, 96, 41, 48
-32, 92, 98, 80, 49, 40
-32, 21, 62, -110, 31, 55
-32, 182, -123, 30, 61, 15
-32, 111, 51, 116, 25, 58
-32, 31, 87, -91, 43, 45
-32, 208, -117, -48, 58, 24
-32, 115, 39, 120, 19, 60
-32, 68, 126, 12, 63, 6
-32, 239, -51, -116, 25, 58
-32, 152, -70, 105, 35, 52
-32, 84, 112, 59, 56, 29
-32, 21, 62, -110, 31, 55
-32, 188, -126, 12, 63, 6
-32, 129, -3, 126, 1, 63
-32, 65, 126, 3, 63, 1
-32, 9, 27, -123, 13, 61
-32, 188, -126, 12, 63, 6
-32, 127, 3, 126, 1, 63
-32, 79, 118, 45, 59, 22
-32, 14, 42, -119, 21, 59
-32, 215, -107, -67, 53, 33
-32, 148, -59, 112, 29, 56
-32, 113, 45, 118, 22, 59
-32, 66, 126, 6, 63, 3
-32, 21, 62, -110, 31, 55
-32, 216, -105, -70, 52, 35
-32, 165, -100, 78, 50, 39
-32, 127, 3, 126, 1, 63
-32, 91, 100, 78, 50, 39
-32, 46, 114, -54, 57, 27
-32, 1, 3, -126, 1, 63
-32, 214, -108, -65, 54, 32
-32, 171, -110, 62, 55, 31
-32, 142, -42, 119, 21, 59
-32, 113, 45, 118, 22, 59
-32, 84, 112, 59, 56, 29
-32, 54, 123, -30, 61, 15
-32, 10, 30, -123, 15, 61
-32, 240, -48, -117, 24, 58
-32, 200, -124, -24, 62, 12
-32, 174, -114, 54, 57, 27
-32, 150, -65, 108, 32, 54
-32, 129, -3, 126, 1, 63
-32, 108, 59, 112, 29, 56
-32, 88, 105, 70, 52, 35
-32, 60, 126, -12, 63, 6
-32, 28, 80, -98, 40, 49
-32, 254, -6, -126, 3, 63
-32, 222, -94, -85, 47, 42
-32, 192, -127, 0, 63, 0
-32, 171, -110, 62, 55, 31
-32, 153, -73, 103, 36, 51
-32, 137, -27, 123, 13, 61
-32, 122, 18, 125, 9, 62
-32, 105, 67, 107, 33, 53
-32, 95, 91, 87, 45, 43
-32, 77, 120, 39, 60, 19
-32, 56, 124, -24, 62, 12
-32, 28, 80, -98, 40, 49
-32, 5, 15, -126, 7, 63
-32, 236, -59, -112, 29, 56
-32, 213, -110, -62, 55, 31
-32, 197, -126, -15, 63, 7
-32, 178, -119, 42, 59, 21
-32, 170, -108, 65, 54, 32
-32, 153, -73, 103, 36, 51
-32, 144, -48, 117, 24, 58
-32, 132, -12, 126, 6, 63
-32, 120, 24, 124, 12, 62
-32, 109, 57, 113, 28, 56
-32, 96, 89, 89, 44, 44
-32, 83, 113, 57, 56, 28
-32, 60, 126, -12, 63, 6
-32, 35, 96, -82, 48, 41
-32, 9, 27, -123, 13, 61
-32, 241, -45, -118, 22, 59
-32, 218, -102, -75, 51, 37
-32, 201, -123, -27, 61, 13
-32, 184, -124, 24, 62, 12
-32, 173, -113, 57, 56, 28
-32, 161, -91, 87, 45, 43
-32, 155, -78, 100, 39, 50
-32, 146, -54, 114, 27, 57
-32, 137, -27, 123, 13, 61
-32, 128, 0, 127, 0, 63
-32, 122, 18, 125, 9, 62
-32, 115, 39, 120, 19, 60
-32, 108, 59, 112, 29, 56
-32, 98, 85, 94, 42, 47
-32, 85, 110, 62, 55, 31
-32, 68, 126, 12, 63, 6
-32, 47, 116, -51, 58, 25
-32, 23, 67, -107, 33, 53
-32, 2, 6, -126, 3, 63
-32, 238, -54, -114, 27, 57
-32, 218, -102, -75, 51, 37
-32, 201, -123, -27, 61, 13
-32, 186, -125, 18, 62, 9
-32, 178, -119, 42, 59, 21
-32, 165, -100, 78, 50, 39
-32, 162, -94, 85, 47, 42
-32, 153, -73, 103, 36, 51
-32, 150, -65, 108, 32, 54
-32, 140, -36, 121, 18, 60
-32, 134, -18, 125, 9, 62
-32, 121, 21, 125, 10, 62
-32, 114, 42, 119, 21, 59
-32, 106, 65, 108, 32, 54
-32, 96, 89, 89, 44, 44
-32, 84, 112, 59, 56, 29
-32, 65, 126, 3, 63, 1
-32, 46, 114, -54, 57, 27
-32, 23, 67, -107, 33, 53
-32, 1, 3, -126, 1, 63
-32, 240, -48, -117, 24, 58
-32, 216, -105, -70, 52, 35
-32, 199, -125, -21, 62, 10
-32, 185, -125, 21, 62, 10
-32, 178, -119, 42, 59, 21
-32, 169, -107, 67, 53, 33
-32, 163, -96, 82, 48, 41
-32, 158, -85, 94, 42, 47
-32, 151, -67, 107, 33, 53
-32, 145, -51, 116, 25, 58
-32, 137, -27, 123, 13, 61
-32, 129, -3, 126, 1, 63
-32, 124, 12, 126, 6, 63
-32, 115, 39, 120, 19, 60
-32, 107, 62, 110, 31, 55
-32, 96, 89, 89, 44, 44
-32, 83, 113, 57, 56, 28
-32, 65, 126, 3, 63, 1
-32, 49, 118, -45, 59, 22
-32, 24, 70, -105, 35, 52
-32, 0, 0, -127, 0, 63
-32, 237, -57, -113, 28, 56
-32, 210, -114, -54, 57, 27
-32, 195, -126, -9, 63, 4
-32, 182, -123, 30, 61, 15
-32, 171, -110, 62, 55, 31
-32, 162, -94, 85, 47, 42
-32, 158, -85, 94, 42, 47
-32, 152, -70, 105, 35, 52
-32, 147, -57, 113, 28, 56
-32, 139, -33, 122, 16, 61
-32, 133, -15, 126, 7, 63
-32, 121, 21, 125, 10, 62
-32, 117, 33, 122, 16, 61
-32, 108, 59, 112, 29, 56
-32, 102, 75, 102, 37, 51
-32, 91, 100, 78, 50, 39
-32, 77, 120, 39, 60, 19
-32, 55, 123, -27, 61, 13
-32, 30, 85, -94, 42, 47
-32, 3, 9, -126, 4, 63
-32, 237, -57, -113, 28, 56
-32, 209, -116, -51, 58, 25
-32, 195, -126, -9, 63, 4
-32, 179, -120, 39, 60, 19
-32, 172, -112, 59, 56, 29
-32, 162, -94, 85, 47, 42
-32, 159, -87, 91, 43, 45
-32, 150, -65, 108, 32, 54
-32, 142, -42, 119, 21, 59
-32, 132, -12, 126, 6, 63
-32, 121, 21, 125, 10, 62
-32, 112, 48, 117, 24, 58
-32, 101, 78, 100, 39, 50
-32, 86, 108, 65, 54, 32
-32, 66, 126, 6, 63, 3
-32, 43, 110, -62, 55, 31
-32, 19, 57, -113, 28, 56
-32, 248, -24, -124, 12, 62
