-32, 58, 125, -18, 62, 9
-32, 221, -96, -82, 48, 41
-32, 199, -125, -21, 62, 10
-32, 183, -123, 27, 61, 13
-32, 169, -107, 67, 53, 33
-32, 159, -87, 91, 43, 45
-32, 150, -65, 108, 32, 54
-32, 139, -33, 122, 16, 61
-32, 129, -3, 126, 1, 63
-32, 115, 39, 120, 19, 60
-32, 104, 70, 105, 35, 52
-32, 88, 105, 70, 52, 35
-32, 69, 126, 15, 63, 7
-32, 44, 112, -59, 56, 29
-32, 16, 48, -117, 24, 58
-32, 243, -39, -120, 19, 60
-32, 215, -107, -67, 53, 33
-32, 191, -126, 3, 63, 1
-32, 175, -116, 51, 58, 25
-32, 159, -87, 91, 43, 45
-32, 148, -59, 112, 29, 56
-32, 132, -12, 126, 6, 63
-32, 120, 24, 124, 12, 62
-32, 104, 70, 105, 35, 52
-32, 88, 105, 70, 52, 35
-32, 66, 126, 6, 63, 3
-32, 38, 102, -75, 51, 37
-32, 7, 21, -125, 10, 62
-32, 230, -75, -102, 37, 51
-32, 197, -126, -15, 63, 7
-32, 176, -117, 48, 58, 24
-32, 157, -82, 96, 41, 48
-32, 144, -48, 117, 24, 58
-32, 127, 3, 126, 1, 63
-32, 112, 48, 117, 24, 58
-32, 94, 94, 85, 47, 42
-32, 76, 121, 36, 60, 18
-32, 48, 117, -48, 58, 24
-32, 12, 36, -121, 18, 60
-32, 236, -59, -112, 29, 56
-32, 201, -123, -27, 61, 13
-32, 175, -116, 51, 58, 25
-32, 148, -59, 112, 29, 56
-32, 123, 15, 126, 7, 63
-32, 98, 85, 94, 42, 47
-32, 77, 120, 39, 60, 19
-32, 43, 110, -62, 55, 31
-32, 2, 6, -126, 3, 63
-32, 227, -82, -96, 41, 48
-32, 178, -119, 42, 59, 21
-32, 156, -80, 98, 40, 49
-32, 116, 36, 121, 18, 60
-32, 99, 82, 96, 41, 48
-32, 61, 126, -9, 63, 4
-32, 21, 62, -110, 31, 55
-32, 223, -91, -87, 45, 43
-32, 179, -120, 39, 60, 19
-32, 134, -18, 125, 9, 62
-32, 103, 73, 103, 36, 51
-32, 55, 123, -27, 61, 13
-32, 7, 21, -125, 10, 62
-32, 201, -123, -27, 61, 13
-32, 155, -78, 100, 39, 50
-32, 120, 24, 124, 12, 62
-32, 73, 123, 27, 61, 13
-32, 24, 70, -105, 35, 52
-32, 216, -105, -70, 52, 35
-32, 155, -78, 100, 39, 50
-32, 114, 42, 119, 21, 59
-32, 60, 126, -12, 63, 6
-32, 1, 3, -126, 1, 63
-32, 189, -126, 9, 63, 4
-32, 125, 9, 126, 4, 63
-32, 73, 123, 27, 61, 13
-32, 17, 51, -116, 25, 58
-32, 194, -126, -6, 63, 3
-32, 145, -51, 116, 25, 58
-32, 84, 112, 59, 56, 29
-32, 36, 98, -80, 49, 40
-32, 212, -112, -59, 56, 29
-32, 146, -54, 114, 27, 57
-32, 89, 103, 73, 51, 36
-32, 42, 108, -65, 54, 32
-32, 220, -98, -80, 49, 40
-32, 166, -102, 75, 51, 37
-32, 102, 75, 102, 37, 51
-32, 58, 125, -18, 62, 9
-32, 241, -45, -118, 22, 59
-32, 180, -121, 36, 60, 18
-32, 116, 36, 121, 18, 60
-32, 86, 108, 65, 54, 32
-32, 26, 75, -102, 37, 51
-32, 221, -96, -82, 48, 41
-32, 163, -96, 82, 48, 41
-32, 117, 33, 122, 16, 61
-32, 71, 125, 21, 62, 10
-32, 20, 59, -112, 29, 56
-32, 214, -108, -65, 54, 32
-32, 169, -107, 67, 53, 33
-32, 119, 27, 123, 13, 61
-32, 86, 108, 65, 54, 32
-32, 36, 98, -80, 49, 40
-32, 238, -54, -114, 27, 57
-32, 171, -110, 62, 55, 31
-32, 129, -3, 126, 1, 63
-32, 82, 114, 54, 57, 27
-32, 36, 98, -80, 49, 40
-32, 234, -65, -108, 32, 54
-32, 165, -100, 78, 50, 39
-32, 117, 33, 122, 16, 61
-32, 64, 127, 0, 63, 0
-32, 12, 36, -121, 18, 60
-32, 195, -126, -9, 63, 4
-32, 141, -39, 120, 19, 60
-32, 90, 102, 75, 51, 37
-32, 38, 102, -75, 51, 37
-32, 226, -85, -94, 42, 47
-32, 156, -80, 98, 40, 49
-32, 102, 75, 102, 37, 51
-32, 43, 110, -62, 55, 31
-32, 226, -85, -94, 42, 47
-32, 155, -78, 100, 39, 50
-32, 91, 100, 78, 50, 39
-32, 46, 114, -54, 57, 27
-32, 226, -85, -94, 42, 47
-32, 157, -82, 96, 41, 48
-32, 97, 87, 91, 43, 45
-32, 42, 108, -65, 54, 32
-32, 233, -67, -107, 33, 53
-32, 154, -75, 102, 37, 51
-32, 102, 75, 102, 37, 51
-32, 43, 110, -62, 55, 31
-32, 229, -78, -100, 39, 50
-32, 155, -78, 100, 39, 50
-32, 102, 75, 102, 37, 51
-32, 47, 116, -51, 58, 25
-32, 235, -62, -110, 31, 55
-32, 162, -94, 85, 47, 42
-32, 117, 33, 122, 16, 61
-32, 62, 126, -6, 63, 3
-32, 6, 18, -125, 9, 62
-32, 200, -124, -24, 62, 12
-32, 138, -30, 123, 15, 61
-32, 95, 91, 87, 45, 43
-32, 48, 117, -48, 58, 24
-32, 238, -54, -114, 27, 57
-32, 169, -107, 67, 53, 33
-32, 116, 36, 121, 18, 60
-32, 64, 127, 0, 63, 0
-32, 10, 30, -123, 15, 61
-32, 195, -126, -9, 63, 4
-32, 137, -27, 123, 13, 61
-32, 92, 98, 80, 49, 40
-32, 34, 94, -85, 47, 42
-32, 225, -87, -91, 43, 45
-32, 150, -65, 108, 32, 54
-32, 97, 87, 91, 43, 45
-32, 47, 116, -51, 58, 25
-32, 231, -73, -103, 36, 51
-32, 153, -73, 103, 36, 51
-32, 92, 98, 80, 49, 40
-32, 33, 91, -87, 45, 43
-32, 208, -117, -48, 58, 24
-32, 127, 3, 126, 1, 63
-32, 70, 125, 18, 62, 9
-32, 251, -15, -126, 7, 63
-32, 155, -78, 100, 39, 50
-32, 78, 119, 42, 59, 21
-32, 10, 30, -123, 15, 61
-32, 171, -110, 62, 55, 31
-32, 95, 91, 87, 45, 43
-32, 23, 67, -107, 33, 53
-32, 187, -126, 15, 63, 7
-32, 118, 30, 123, 15, 61
-32, 36, 98, -80, 49, 40
-32, 211, -113, -57, 56, 28
-32, 116, 36, 121, 18, 60
-32, 49, 118, -45, 59, 22
-32, 223, -91, -87, 45, 43
-32, 126, 6, 126, 3, 63
-32, 82, 114, 54, 57, 27
-32, 250, -18, -125, 9, 62
-32, 164, -98, 80, 49, 40
-32, 87, 107, 67, 53, 33
-32, 20, 59, -112, 29, 56
-32, 191, -126, 3, 63, 1
-32, 115, 39, 120, 19, 60
-32, 45, 113, -57, 56, 28
-32, 225, -87, -91, 43, 45
-32, 145, -51, 116, 25, 58
-32, 81, 116, 51, 58, 25
-32, 33, 91, -87, 45, 43
-32, 212, -112, -59, 56, 29
-32, 140, -36, 121, 18, 60
-32, 96, 89, 89, 44, 44
-32, 38, 102, -75, 51, 37
-32, 227, -82, -96, 41, 48
-32, 172, -112, 59, 56, 29
-32, 127, 3, 126, 1, 63
-32, 88, 105, 70, 52, 35
-32, 35, 96, -82, 48, 41
-32, 236, -59, -112, 29, 56
-32, 180, -121, 36, 60, 18
-32, 134, -18, 125, 9, 62
-32, 106, 65, 108, 32, 54
-32, 68, 126, 12, 63, 6
-32, 29, 82, -96, 41, 48
-32, 233, -67, -107, 33, 53
-32, 189, -126, 9, 63, 4
-32, 160, -89, 89, 44, 44
-32, 128, 0, 127, 0, 63
-32, 108, 59, 112, 29, 56
-32, 75, 122, 33, 61, 16
-32, 42, 108, -65, 54, 32
-32, 4, 12, -126, 6, 63
-32, 222, -94, -85, 47, 42
-32, 186, -125, 18, 62, 9
-32, 159, -87, 91, 43, 45
-32, 138, -30, 123, 15, 61
-32, 115, 39, 120, 19, 60
-32, 92, 98, 80, 49, 40
-32, 64, 127, 0, 63, 0
-32, 38, 102, -75, 51, 37
-32, 3, 9, -126, 4, 63
-32, 234, -65, -108, 32, 54
-32, 200, -124, -24, 62, 12
-32, 179, -120, 39, 60, 19
-32, 159, -87, 91, 43, 45
-32, 147, -57, 113, 28, 56
-32, 133, -15, 126, 7, 63
-32, 116, 36, 121, 18, 60
-32, 102, 75, 102, 37, 51
-32, 84, 112, 59, 56, 29
-32, 63, 126, -3, 63, 1
-32, 38, 102, -75, 51, 37
-32, 10, 30, -123, 15, 61
-32, 243, -39, -120, 19, 60
-32, 215, -107, -67, 53, 33
-32, 195, -126, -9, 63, 4
-32, 176, -117, 48, 58, 24
-32, 162, -94, 85, 47, 42
-32, 151, -67, 107, 33, 53
-32, 142, -42, 119, 21, 59
-32, 130, -6, 126, 3, 63
-32, 120, 24, 124, 12, 62
-32, 110, 54, 114, 27, 57
-32, 98, 85, 94, 42, 47
-32, 87, 107, 67, 53, 33
-32, 66, 126, 6, 63, 3
-32, 48, 117, -48, 58, 24
-32, 24, 70, -105, 35, 52
-32, 1, 3, -126, 1, 63
-32, 240, -48, -117, 24, 58
-32, 214, -108, -65, 54, 32
-32, 199, -125, -21, 62, 10
-32, 183, -123, 27, 61, 13
-32, 176, -117, 48, 58, 24
-32, 162, -94, 85, 47, 42
-32, 156, -80, 98, 40, 49
-32, 146, -54, 114, 27, 57
-32, 139, -33, 122, 16, 61
-32, 130, -6, 126, 3, 63
-32, 123, 15, 126, 7, 63
-32, 113, 45, 118, 22, 59
-32, 105, 67, 107, 33, 53
-32, 93, 96, 82, 48, 41
-32, 80, 117, 48, 58, 24
-32, 59, 126, -15, 63, 7
-32, 36, 98, -80, 49, 40
-32, 12, 36, -121, 18, 60
-32, 246, -30, -123, 15, 61
-32, 222, -94, -85, 47, 42
-32, 202, -123, -30, 61, 15
-32, 187, -126, 15, 63, 7
-32, 178, -119, 42, 59, 21
-32, 166, -102, 75, 51, 37
-32, 161, -91, 87, 45, 43
-32, 155, -78, 100, 39, 50
-32, 149, -62, 110, 31, 55
-32, 141, -39, 120, 19, 60
-32, 132, -12, 126, 6, 63
-32, 122, 18, 125, 9, 62
-32, 115, 39, 120, 19, 60
-32, 106, 65, 108, 32, 54
-32, 98, 85, 94, 42, 47
-32, 85, 110, 62, 55, 31
-32, 67, 126, 9, 63, 4
-32, 49, 118, -45, 59, 22
-32, 27, 78, -100, 39, 50
-32, 5, 15, -126, 7, 63
-32, 241, -45, -118, 22, 59
-32, 217, -103, -73, 51, 36
-32, 201, -123, -27, 61, 13
-32, 186, -125, 18, 62, 9
-32, 178, -119, 42, 59, 21
-32, 167, -103, 73, 51, 36
-32, 162, -94, 85, 47, 42
-32, 155, -78, 100, 39, 50
-32, 151, -67, 107, 33, 53
-32, 144, -48, 117, 24, 58
-32, 137, -27, 123, 13, 61
-32, 129, -3, 126, 1, 63
-32, 122, 18, 125, 9, 62
-32, 116, 36, 121, 18, 60
-32, 107, 62, 110, 31, 55
-32, 98, 85, 94, 42, 47
-32, 84, 112, 59, 56, 29
-32, 66, 126, 6, 63, 3
-32, 42, 108, -65, 54, 32
-32, 14, 42, -119, 21, 59
-32, 245, -33, -122, 16, 61
-32, 220, -98, -80, 49, 40
-32, 201, -123, -27, 61, 13
-32, 184, -124, 24, 62, 12
-32, 175, -116, 51, 58, 25
-32, 166, -102, 75, 51, 37
-32, 161, -91, 87, 45, 43
-32, 155, -78, 100, 39, 50
-32, 149, -62, 110, 31, 55
-32, 140, -36, 121, 18, 60
-32, 132, -12, 126, 6, 63
-32, 123, 15, 126, 7, 63
-32, 115, 39, 120, 19, 60
-32, 106, 65, 108, 32, 54
-32, 97, 87, 91, 43, 45
-32, 84, 112, 59, 56, 29
-32, 69, 126, 15, 63, 7
-32, 46, 114, -54, 57, 27
-32, 20, 59, -112, 29, 56
-32, 246, -30, -123, 15, 61
-32, 222, -94, -85, 47, 42
-32, 199, -125, -21, 62, 10
-32, 187, -126, 15, 63, 7
-32, 176, -117, 48, 58, 24
-32, 163, -96, 82, 48, 41
-32, 158, -85, 94, 42, 47
-32, 149, -62, 110, 31, 55
-32, 140, -36, 121, 18, 60
-32, 129, -3, 126, 1, 63
-32, 118, 30, 123, 15, 61
-32, 108, 59, 112, 29, 56
-32, 97, 87, 91, 43, 45
-32, 84, 112, 59, 56, 29
-32, 60, 126, -12, 63, 6
-32, 32, 89, -89, 44, 44
-32, 8, 24, -124, 12, 62
-32, 238, -54, -114, 27, 57
-32, 209, -116, -51, 58, 25
-32, 191, -126, 3, 63, 1
-32, 171, -110, 62, 55, 31
-32, 160, -89, 89, 44, 44
-32, 148, -59, 112, 29, 56
-32, 136, -24, 124, 12, 62
-32, 122, 18, 125, 9, 62
-32, 110, 54, 114, 27, 57
-32, 96, 89, 89, 44, 44
-32, 79, 118, 45, 59, 22
-32, 53, 122, -33, 61, 16
-32, 30, 85, -94, 42, 47
-32, 0, 0, -127, 0, 63
-32, 232, -70, -105, 35, 52
-32, 198, -125, -18, 62, 9
-32, 183, -123, 27, 61, 13
-32, 165, -100, 78, 50, 39
-32, 153, -73, 103, 36, 51
-32, 138, -30, 123, 15, 61
-32, 123, 15, 126, 7, 63
-32, 109, 57, 113, 28, 56
-32, 93, 96, 82, 48, 41
-32, 74, 123, 30, 61, 15
-32, 45, 113, -57, 56, 28
-32, 21, 62, -110, 31, 55
-32, 238, -54, -114, 27, 57
-32, 209, -116, -51, 58, 25
-32, 179, -120, 39, 60, 19
-32, 165, -100, 78, 50, 39
-32, 144, -48, 117, 24, 58
-32, 129, -3, 126, 1, 63
-32, 111, 51, 116, 25, 58
-32, 93, 96, 82, 48, 41
-32, 68, 126, 12, 63, 6
-32, 42, 108, -65, 54, 32
-32, 6, 18, -125, 9, 62
-32, 230, -75, -102, 37, 51
-32, 192, -127, 0, 63, 0
-32, 172, -112, 59, 56, 29
-32, 144, -48, 117, 24, 58
-32, 122, 18, 125, 9, 62
-32, 95, 91, 87, 45, 43
-32, 68, 126, 12, 63, 6
-32, 28, 80, -98, 40, 49
-32, 241, -45, -118, 22, 59
-32, 195, -126, -9, 63, 4
-32, 162, -94, 85, 47, 42
-32, 133, -15, 126, 7, 63
-32, 103, 73, 103, 36, 51
-32, 73, 123, 27, 61, 13
-32, 37, 100, -78, 50, 39
-32, 245, -33, -122, 16, 61
-32, 193, -126, -3, 63, 1
-32, 158, -85, 94, 42, 47
-32, 119, 27, 123, 13, 61
-32, 87, 107, 67, 53, 33
-32, 41, 107, -67, 53, 33
-32, 248, -24, -124, 12, 62
-32, 179, -120, 39, 60, 19
-32, 147, -57, 113, 28, 56
-32, 91, 100, 78, 50, 39
-32, 58, 125, -18, 62, 9
-32, 250, -18, -125, 9, 62
-32, 181, -122, 33, 61, 16
-32, 127, 3, 126, 1, 63
-32, 81, 116, 51, 58, 25
-32, 22, 65, -108, 32, 54
-32, 210, -114, -54, 57, 27
-32, 144, -48, 117, 24, 58
-32, 109, 57, 113, 28, 56
-32, 47, 116, -51, 58, 25
-32, 241, -45, -118, 22, 59
-32, 162, -94, 85, 47, 42
-32, 111, 51, 116, 25, 58
-32, 54, 123, -30, 61, 15
-32, 237, -57, -113, 28, 56
-32, 160, -89, 89, 44, 44
-32, 113, 45, 118, 22, 59
-32, 62, 126, -6, 63, 3
-32, 255, -3, -126, 1, 63
-32, 175, -116, 51, 58, 25
-32, 114, 42, 119, 21, 59
-32, 59, 126, -15, 63, 7
-32, 251, -15, -126, 7, 63
-32, 177, -118, 45, 59, 22
-32, 123, 15, 126, 7, 63
-32, 77, 120, 39, 60, 19
-32, 21, 62, -110, 31, 55
-32, 213, -110, -62, 55, 31
-32, 164, -98, 80, 49, 40
-32, 115, 39, 120, 19, 60
-32, 84, 112, 59, 56, 29
-32, 31, 87, -91, 43, 45
-32, 233, -67, -107, 33, 53
-32, 169, -107, 67, 53, 33
-32, 129, -3, 126, 1, 63
-32, 84, 112, 59, 56, 29
-32, 46, 114, -54, 57, 27
-32, 241, -45, -118, 22, 59